unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1.60158E+12,10/1/2020 18:00,ETH/USDT,346,352.68,345.1,351.85,137978.271,48166647.15,35847
1.60157E+12,10/1/2020 17:00,ETH/USDT,349.86,350.86,346.01,346.01,165404.259,57599795.99,44318
1.60157E+12,10/1/2020 16:00,ETH/USDT,361.01,361.05,345.56,349.87,539483.231,190518259.7,111734
1.60156E+12,10/1/2020 15:00,ETH/USDT,365.83,366.59,360.84,361.05,123533.475,44891391.8,34899
1.60156E+12,10/1/2020 14:00,ETH/USDT,365.87,366.49,364.22,365.79,70851.476,25877501.61,25362
1.60156E+12,10/1/2020 13:00,ETH/USDT,367.68,367.94,365.49,365.9,50860.617,18653716.61,22777
1.60155E+12,10/1/2020 12:00,ETH/USDT,368.47,369.14,366.55,367.69,43621.562,16039930.09,21475
1.60155E+12,10/1/2020 11:00,ETH/USDT,366.63,368.68,366.32,368.47,37018.906,13596073.78,17485
1.60155E+12,10/1/2020 10:00,ETH/USDT,367.68,368.12,366.15,366.63,44164.778,16204521.72,19903
1.60154E+12,10/1/2020 9:00,ETH/USDT,367.22,368.1,366.94,367.68,34845.113,12806264.82,22049
1.60154E+12,10/1/2020 8:00,ETH/USDT,363.83,370.44,362.74,367.22,192807.314,70664971.97,50625
1.60154E+12,10/1/2020 7:00,ETH/USDT,362.75,363.95,362.14,363.87,37952.532,13782574.58,16248
1.60153E+12,10/1/2020 6:00,ETH/USDT,361.71,363.56,361.7,362.76,42064.713,15253407.78,17438
1.60153E+12,10/1/2020 5:00,ETH/USDT,362.18,362.35,360.06,361.71,39026.031,14105397.89,16557
1.60152E+12,10/1/2020 4:00,ETH/USDT,362.37,363.98,361.86,362.19,42132.563,15286771.89,17125
1.60152E+12,10/1/2020 3:00,ETH/USDT,362.43,363.09,361.76,362.37,29000.086,10507261.02,15625
1.60152E+12,10/1/2020 2:00,ETH/USDT,361.25,364.23,361.2,362.42,79258.379,28762382.07,27328
1.60151E+12,10/1/2020 1:00,ETH/USDT,359.23,361.4,358.56,361.24,40918.071,14729076.19,19442
1.60151E+12,10/1/2020 0:00,ETH/USDT,359.71,361.14,358.61,359.23,50622.082,18214023.56,21554
1.60151E+12,9/30/2020 23:00,ETH/USDT,358.93,361.55,358.86,359.71,64562.32,23248994.38,22706
1.6015E+12,9/30/2020 22:00,ETH/USDT,357.1,360,356.85,358.97,57259.354,20548632.71,20938
1.6015E+12,9/30/2020 21:00,ETH/USDT,356.55,358.25,356.55,357.1,39186.683,14004811.72,18623
1.6015E+12,9/30/2020 20:00,ETH/USDT,355.21,356.89,354.61,356.55,45008.96,16003796.47,16914
1.60149E+12,9/30/2020 19:00,ETH/USDT,355.67,355.96,354.33,355.18,48658.38,17278644.36,17417
1.60149E+12,9/30/2020 18:00,ETH/USDT,356.96,357.34,354.5,355.72,70983.1,25261157.65,22510
1.60149E+12,9/30/2020 17:00,ETH/USDT,357.51,358.39,356.12,356.95,32556.241,11624835.58,15089
1.60148E+12,9/30/2020 16:00,ETH/USDT,357.1,358.58,356.21,357.51,55763.153,19940839.3,22414
1.60148E+12,9/30/2020 15:00,ETH/USDT,355.23,357.5,355.22,357.09,44964.493,16040913.29,19893
1.60147E+12,9/30/2020 14:00,ETH/USDT,355.37,356.74,355.13,355.24,46872.792,16684931.31,19995
1.60147E+12,9/30/2020 13:00,ETH/USDT,354.87,356.11,354.48,355.36,45080.869,16010413.34,19612
1.60147E+12,9/30/2020 12:00,ETH/USDT,352.67,355.69,351.02,354.87,81462.228,28830701.75,27211
1.60146E+12,9/30/2020 11:00,ETH/USDT,355.07,355.33,352.47,352.67,57239.558,20231193.47,25856
1.60146E+12,9/30/2020 10:00,ETH/USDT,354.38,355.6,354.3,355.07,30478.721,10818016.26,18726
1.60146E+12,9/30/2020 9:00,ETH/USDT,355.24,355.24,353,354.37,59004.723,20879472.03,24416
1.60145E+12,9/30/2020 8:00,ETH/USDT,354.74,356.1,353.71,355.26,40509.592,14381337.76,19055
1.60145E+12,9/30/2020 7:00,ETH/USDT,355.48,356.49,354.2,354.74,37468.038,13316513.51,19580
1.60145E+12,9/30/2020 6:00,ETH/USDT,354,356.11,353.23,355.48,40850.887,14500023.7,21434
1.60144E+12,9/30/2020 5:00,ETH/USDT,355.89,356.28,354,354,31464.152,11173278.46,17641
1.60144E+12,9/30/2020 4:00,ETH/USDT,355.52,356.16,353.55,355.89,62356.104,22141343.3,21151
1.60143E+12,9/30/2020 3:00,ETH/USDT,356.28,356.67,355.32,355.51,29176.983,10387777.91,17823
1.60143E+12,9/30/2020 2:00,ETH/USDT,356.31,357.7,356.12,356.28,40057.754,14293339.29,17787
1.60143E+12,9/30/2020 1:00,ETH/USDT,357.53,358.64,354.84,356.32,61168.363,21837289.82,21803
1.60142E+12,9/30/2020 0:00,ETH/USDT,359.7,359.93,357.32,357.54,45922.043,16457897.28,19653
1.60142E+12,9/29/2020 23:00,ETH/USDT,357.45,360.55,357.38,359.7,67074.278,24110539.32,27009
1.60142E+12,9/29/2020 22:00,ETH/USDT,357.54,358.65,356.23,357.45,33938.972,12132555.53,18578
1.60141E+12,9/29/2020 21:00,ETH/USDT,357.56,358.16,356.67,357.54,20178.522,7211585.435,17122
1.60141E+12,9/29/2020 20:00,ETH/USDT,356.13,358.88,356.12,357.56,56507.495,20203619.95,24894
1.60141E+12,9/29/2020 19:00,ETH/USDT,355.18,357.4,354.94,356.1,52745.647,18785173.14,21983
1.6014E+12,9/29/2020 18:00,ETH/USDT,353.58,356.18,353.27,355.22,55535.135,19707004.92,22777
1.6014E+12,9/29/2020 17:00,ETH/USDT,354.54,354.74,351.5,353.58,72998.268,25767976.68,26369
1.6014E+12,9/29/2020 16:00,ETH/USDT,355.17,355.55,352.58,354.54,105849.902,37482648.34,34410
1.60139E+12,9/29/2020 15:00,ETH/USDT,356.92,358.21,354.78,355.17,69098.627,24625260.11,26067
1.60139E+12,9/29/2020 14:00,ETH/USDT,357.36,359.85,355.54,356.93,93134.22,33304404.06,29840
1.60138E+12,9/29/2020 13:00,ETH/USDT,357.46,357.7,354.57,357.36,73450.477,26163839.96,28521
1.60138E+12,9/29/2020 12:00,ETH/USDT,357.39,357.94,356.58,357.46,38194.23,13646093.88,21939
1.60138E+12,9/29/2020 11:00,ETH/USDT,356.85,358.98,356.41,357.39,59664.718,21334078.07,24539
1.60137E+12,9/29/2020 10:00,ETH/USDT,354.63,358.23,354.17,356.85,76025.241,27112665.1,24758
1.60137E+12,9/29/2020 9:00,ETH/USDT,355.31,356.42,354.08,354.63,50096.697,17798519.85,20964
1.60137E+12,9/29/2020 8:00,ETH/USDT,354.67,355.55,353.9,355.37,37558.989,13326566.88,16675
1.60136E+12,9/29/2020 7:00,ETH/USDT,355.19,355.69,354.25,354.72,49686.622,17630949.27,20069
1.60136E+12,9/29/2020 6:00,ETH/USDT,351.69,356,350.07,355.19,90761.91,32063970.02,26242
1.60136E+12,9/29/2020 5:00,ETH/USDT,353.06,353.26,351.05,351.7,68554.075,24149334.3,22016
1.60135E+12,9/29/2020 4:00,ETH/USDT,352.95,354.18,352.5,353.07,37254.587,13166717.2,17309
1.60135E+12,9/29/2020 3:00,ETH/USDT,353.73,354.5,352.46,352.95,42191.144,14917830.73,17979
1.60134E+12,9/29/2020 2:00,ETH/USDT,353.47,355,352.83,353.75,50749.994,17958957.92,20011
1.60134E+12,9/29/2020 1:00,ETH/USDT,354.46,355.24,353.19,353.47,46313.456,16406645.15,21697
1.60134E+12,9/29/2020 0:00,ETH/USDT,353.84,355.31,351.27,354.47,90108.421,31869623.95,29683
1.60133E+12,9/28/2020 23:00,ETH/USDT,361.23,361.72,351.6,353.85,243863.193,86831825.09,51566
1.60133E+12,9/28/2020 22:00,ETH/USDT,363.53,363.56,360.43,361.23,28278.959,10236693.36,15605
1.60133E+12,9/28/2020 21:00,ETH/USDT,362.74,363.81,361.05,363.53,28835.996,10452113.28,16876
1.60132E+12,9/28/2020 20:00,ETH/USDT,363.2,363.33,361.6,362.75,31162.648,11296947.35,16174
1.60132E+12,9/28/2020 19:00,ETH/USDT,363.24,363.72,360.66,363.12,56305.101,20399791.93,21591
1.60132E+12,9/28/2020 18:00,ETH/USDT,365.15,365.15,362.75,363.28,39597.372,14393669.79,19185
1.60131E+12,9/28/2020 17:00,ETH/USDT,364.29,368.45,363.48,365.16,75495.655,27581727.76,27388
1.60131E+12,9/28/2020 16:00,ETH/USDT,364.99,365.94,363.42,364.31,56203.099,20484747.84,22953
1.60131E+12,9/28/2020 15:00,ETH/USDT,362.63,365.12,362.04,364.99,57803.687,21047072.89,23887
1.6013E+12,9/28/2020 14:00,ETH/USDT,363.29,364.4,362.22,362.63,56100.547,20380152.36,21135
1.6013E+12,9/28/2020 13:00,ETH/USDT,363.98,365.3,362.6,363.29,104468.728,38019006.02,32158
1.60129E+12,9/28/2020 12:00,ETH/USDT,357.98,367.65,356.9,363.98,306481.148,111329919.3,69093
1.60129E+12,9/28/2020 11:00,ETH/USDT,358.84,360,356.5,357.97,78845.514,28239182.31,25903
1.60129E+12,9/28/2020 10:00,ETH/USDT,357.3,359.21,356.42,358.84,49708.812,17802553.94,21114
1.60128E+12,9/28/2020 9:00,ETH/USDT,357.23,358.94,356.89,357.3,42460.912,15191315.74,18706
1.60128E+12,9/28/2020 8:00,ETH/USDT,357.17,359.54,355.88,357.21,82996.098,29701138.79,23418
1.60128E+12,9/28/2020 7:00,ETH/USDT,356.54,357.88,354.56,357.17,53302.923,18997747.28,20276
1.60127E+12,9/28/2020 6:00,ETH/USDT,357.42,358.22,355.33,356.53,56648.393,20211020.93,19490
1.60127E+12,9/28/2020 5:00,ETH/USDT,358.35,360.04,357,357.37,57440.251,20601606.64,20812
1.60127E+12,9/28/2020 4:00,ETH/USDT,357.92,359.21,357.3,358.35,41768.004,14969747,17529
1.60126E+12,9/28/2020 3:00,ETH/USDT,358.36,358.76,356.53,357.92,43912.793,15704493.52,19883
1.60126E+12,9/28/2020 2:00,ETH/USDT,359.31,360.5,357.6,358.35,47567.953,17073719.7,20170
1.60125E+12,9/28/2020 1:00,ETH/USDT,357.74,359.33,357.16,359.33,56563.241,20274632.22,20671
1.60125E+12,9/28/2020 0:00,ETH/USDT,357.29,360.7,356.91,357.74,153726.442,55152477.12,39535
1.60125E+12,9/27/2020 23:00,ETH/USDT,354.44,357.54,353.23,357.4,76282.086,27144947.39,20941
1.60124E+12,9/27/2020 22:00,ETH/USDT,352.84,355.79,352.84,354.43,39208.109,13901459.24,16504
1.60124E+12,9/27/2020 21:00,ETH/USDT,353.17,354.22,352.05,352.83,24521.484,8657727.852,15482
1.60124E+12,9/27/2020 20:00,ETH/USDT,353.91,354.29,352.84,353.15,17738.668,6269721.256,13309
1.60123E+12,9/27/2020 19:00,ETH/USDT,351.78,354.4,351.28,353.9,33553.45,11836494.5,16534
1.60123E+12,9/27/2020 18:00,ETH/USDT,352.44,353.7,351.23,351.73,27540.345,9715518.337,15622
1.60123E+12,9/27/2020 17:00,ETH/USDT,353.86,354.35,351.95,352.45,45810.364,16169111.76,17965
1.60122E+12,9/27/2020 16:00,ETH/USDT,355.54,357.32,353.14,353.82,119024.255,42283244.63,29542
1.60122E+12,9/27/2020 15:00,ETH/USDT,351.48,356.85,349.12,355.56,120363.81,42484261.22,34848
1.60122E+12,9/27/2020 14:00,ETH/USDT,352.37,353.12,350.45,351.47,37623.777,13228611.28,19664
1.60121E+12,9/27/2020 13:00,ETH/USDT,352.28,352.8,351.06,352.37,34897.402,12287028.61,19724
1.60121E+12,9/27/2020 12:00,ETH/USDT,349.05,352.55,346.79,352.28,91859.213,32177273.95,33815
1.6012E+12,9/27/2020 11:00,ETH/USDT,352.52,352.84,348.66,349.04,40628.647,14251918.07,15041
1.6012E+12,9/27/2020 10:00,ETH/USDT,350.47,353.29,350.1,352.52,47828.008,16828576.37,24441
1.6012E+12,9/27/2020 9:00,ETH/USDT,352.4,352.54,350.1,350.47,51989.134,18271299.73,24534
1.60119E+12,9/27/2020 8:00,ETH/USDT,354.16,354.16,350.18,352.41,94994.743,33431449.91,29550
1.60119E+12,9/27/2020 7:00,ETH/USDT,353.09,354.93,353,354.17,69102.353,24468120.41,25091
1.60119E+12,9/27/2020 6:00,ETH/USDT,360.27,360.63,352.21,353.1,154382.278,54998907.01,43157
1.60118E+12,9/27/2020 5:00,ETH/USDT,360.79,362,359.4,360.28,61556.259,22196399.34,25301
1.60118E+12,9/27/2020 4:00,ETH/USDT,359.27,361.95,359.27,360.82,43809.224,15800552.18,22195
1.60118E+12,9/27/2020 3:00,ETH/USDT,359.34,360.19,358.24,359.27,62438.23,22436077.77,22981
1.60117E+12,9/27/2020 2:00,ETH/USDT,359.72,360.88,358.11,359.34,48868.388,17556426.58,22301
1.60117E+12,9/27/2020 1:00,ETH/USDT,359.79,362.22,358.38,359.72,101661.572,36620145.21,30420
1.60116E+12,9/27/2020 0:00,ETH/USDT,353.89,360.79,353.37,359.81,118201.915,42277450.51,36683
1.60116E+12,9/26/2020 23:00,ETH/USDT,353.17,355.27,353.17,353.88,32414.153,11489925.75,19468
1.60116E+12,9/26/2020 22:00,ETH/USDT,352.26,354.25,350.71,353.22,38316.878,13507057.85,21614
1.60115E+12,9/26/2020 21:00,ETH/USDT,353.27,355.5,352.23,352.29,40054.406,14195797.99,21876
1.60115E+12,9/26/2020 20:00,ETH/USDT,352.23,353.8,351.8,353.27,21721.728,7661574.338,17108
1.60115E+12,9/26/2020 19:00,ETH/USDT,353.27,353.35,351.3,352.23,29528.953,10402499.86,19352
1.60114E+12,9/26/2020 18:00,ETH/USDT,354.13,356,352.3,353.27,57289.799,20266597.79,23175
1.60114E+12,9/26/2020 17:00,ETH/USDT,354.56,354.92,352.89,354.12,33803.736,11963584.73,20251
1.60114E+12,9/26/2020 16:00,ETH/USDT,352.29,354.64,350.3,354.54,66256.88,23365292.9,28814
1.60113E+12,9/26/2020 15:00,ETH/USDT,351.5,354.8,351.35,352.3,51238.5,18084156.64,23384
1.60113E+12,9/26/2020 14:00,ETH/USDT,347.06,353.88,345.76,351.51,113013.888,39665371.79,38484
1.60113E+12,9/26/2020 13:00,ETH/USDT,349.52,349.7,347.03,347.05,48162.993,16782897.86,23744
1.60112E+12,9/26/2020 12:00,ETH/USDT,351.63,351.63,348.5,349.53,52822.275,18464061.64,21957
1.60112E+12,9/26/2020 11:00,ETH/USDT,350.05,351.71,349.72,351.64,34172.18,11990869.09,21359
1.60111E+12,9/26/2020 10:00,ETH/USDT,350.84,351.51,347.5,350.06,94936.383,33201865.28,32294
1.60111E+12,9/26/2020 9:00,ETH/USDT,350.44,352.83,349.03,350.85,76634.764,26905667,29614
1.60111E+12,9/26/2020 8:00,ETH/USDT,350.79,351.76,349.39,350.45,45905.242,16090155.65,21113
1.6011E+12,9/26/2020 7:00,ETH/USDT,354.45,354.8,349.87,350.8,72387.365,25491605.7,27341
1.6011E+12,9/26/2020 6:00,ETH/USDT,352.61,356.03,352.2,354.44,61909.376,21943555.2,22875
1.6011E+12,9/26/2020 5:00,ETH/USDT,351.81,356.58,351.71,352.61,91249.3,32241476.05,31570
1.60109E+12,9/26/2020 4:00,ETH/USDT,350.71,351.97,348.8,351.81,45368.641,15886193.24,20601
1.60109E+12,9/26/2020 3:00,ETH/USDT,351.87,353.19,350.27,350.71,41653.929,14658613.49,22295
1.60109E+12,9/26/2020 2:00,ETH/USDT,351.56,352.67,350.5,351.87,37888.607,13314572.59,19480
1.60108E+12,9/26/2020 1:00,ETH/USDT,350.5,352.81,349.44,351.58,43812.704,15391371.89,21059
1.60108E+12,9/26/2020 0:00,ETH/USDT,351.88,353.99,350.28,350.47,62805.336,22107552.37,25503
1.60107E+12,9/25/2020 23:00,ETH/USDT,352.02,353.27,350.02,351.88,53910.48,18954289.1,22999
1.60107E+12,9/25/2020 22:00,ETH/USDT,357.11,357.7,351.05,352.02,72664.014,25692612.94,27668
1.60107E+12,9/25/2020 21:00,ETH/USDT,354.65,357.14,352.85,357.11,47261.022,16756837.97,24063
1.60106E+12,9/25/2020 20:00,ETH/USDT,353.91,357.88,353.9,354.65,92933.183,33068977.07,32925
1.60106E+12,9/25/2020 19:00,ETH/USDT,353.79,355.19,352.53,353.9,61907.663,21896152.48,26264
1.60106E+12,9/25/2020 18:00,ETH/USDT,349.38,355.45,349.38,353.8,147369.54,52045996.93,45649
1.60105E+12,9/25/2020 17:00,ETH/USDT,346.4,350.47,345.31,349.38,87740.147,30572309.51,29448
1.60105E+12,9/25/2020 16:00,ETH/USDT,347.13,348.88,344.87,346.4,82503.4,28596290.82,30412
1.60105E+12,9/25/2020 15:00,ETH/USDT,345.23,347.58,343.7,347.12,110598.121,38284064.93,34849
1.60104E+12,9/25/2020 14:00,ETH/USDT,343.89,345.53,340.44,345.21,102847.531,35308357.42,34774
1.60104E+12,9/25/2020 13:00,ETH/USDT,344.57,345.9,342.2,343.98,78795.234,27145150.67,31588
1.60104E+12,9/25/2020 12:00,ETH/USDT,343.7,348.67,343.17,344.58,147901.328,51142483.09,41819
1.60103E+12,9/25/2020 11:00,ETH/USDT,340.42,344.82,339.03,343.7,123910.989,42443364.48,35405
1.60103E+12,9/25/2020 10:00,ETH/USDT,340.15,342.55,339.2,340.42,83806.206,28555745.83,28034
1.60102E+12,9/25/2020 9:00,ETH/USDT,338.58,341.28,337.6,340.11,108181.71,36728256.01,32897
1.60102E+12,9/25/2020 8:00,ETH/USDT,342.82,342.96,337.5,338.57,160459.815,54567443.84,41921
1.60102E+12,9/25/2020 7:00,ETH/USDT,344.59,344.59,342.42,342.82,76632.732,26315371.37,28212
1.60101E+12,9/25/2020 6:00,ETH/USDT,341,344.79,339.6,344.6,101941.114,34849847.26,31033
1.60101E+12,9/25/2020 5:00,ETH/USDT,344.65,344.65,340.5,341,105051.57,36010878.24,32886
1.60101E+12,9/25/2020 4:00,ETH/USDT,344.78,345.88,343.94,344.65,51136.182,17635458.72,22545
1.601E+12,9/25/2020 3:00,ETH/USDT,346.93,348.17,344.21,344.76,67965.004,23537087.95,24676
1.601E+12,9/25/2020 2:00,ETH/USDT,346.52,347.48,345.71,346.93,52471.936,18193406.68,22013
1.601E+12,9/25/2020 1:00,ETH/USDT,347.62,348.45,345.56,346.52,57800.855,20061422.06,23163
1.60099E+12,9/25/2020 0:00,ETH/USDT,348.73,350.32,346.27,347.64,72682.32,25300821.87,30560
1.60099E+12,9/24/2020 23:00,ETH/USDT,350.66,351.5,347.92,348.77,61971.621,21642951.4,26105
1.60098E+12,9/24/2020 22:00,ETH/USDT,345.61,353.09,345.01,350.66,177247.072,62014466.47,49589
1.60098E+12,9/24/2020 21:00,ETH/USDT,345.44,347.48,344.57,345.61,33330.011,11521778.17,21345
1.60098E+12,9/24/2020 20:00,ETH/USDT,345.7,347.36,345.16,345.46,46927.357,16245341.23,24591
1.60097E+12,9/24/2020 19:00,ETH/USDT,344.09,346.3,343.31,345.69,72932.679,25156511.9,29670
1.60097E+12,9/24/2020 18:00,ETH/USDT,345.73,348.2,343.75,344.11,85955.443,29735545.77,34250
1.60097E+12,9/24/2020 17:00,ETH/USDT,346.28,348.6,344.91,345.78,98802.886,34244205.24,37968
1.60096E+12,9/24/2020 16:00,ETH/USDT,344.23,349,342.9,346.28,266404.047,92272337.4,65639
1.60096E+12,9/24/2020 15:00,ETH/USDT,337.36,345.5,336.45,344.25,250597.457,85706059.68,58814
1.60096E+12,9/24/2020 14:00,ETH/USDT,336.83,339.12,335.5,337.4,125720.388,42404718.85,38477
1.60095E+12,9/24/2020 13:00,ETH/USDT,335.24,337.5,333,336.83,160157.038,53702916.8,45145
1.60095E+12,9/24/2020 12:00,ETH/USDT,338.06,339.43,334.48,335.24,116419.405,39210262.48,36678
1.60095E+12,9/24/2020 11:00,ETH/USDT,332.76,340.76,332,338.06,261060.772,88016930.02,66863
1.60094E+12,9/24/2020 10:00,ETH/USDT,328.3,333.91,327.5,332.76,132683.116,43790207.59,42165
1.60094E+12,9/24/2020 9:00,ETH/USDT,325.87,329.5,324.8,328.3,84760.22,27719482.75,31793
1.60093E+12,9/24/2020 8:00,ETH/USDT,327.9,328.73,325.32,325.89,82070.118,26810228.55,33671
1.60093E+12,9/24/2020 7:00,ETH/USDT,323.71,328.9,323.71,327.93,93521.669,30508862.62,30628
1.60093E+12,9/24/2020 6:00,ETH/USDT,324.81,326.35,323.65,323.71,64750.19,21044142.2,25451
1.60092E+12,9/24/2020 5:00,ETH/USDT,323.94,325.34,323.52,324.81,40394.668,13101856.01,24251
1.60092E+12,9/24/2020 4:00,ETH/USDT,324.64,326.77,323.4,323.94,70613.836,22945234.18,31109
1.60092E+12,9/24/2020 3:00,ETH/USDT,323.33,325.89,323.33,324.64,44085.111,14313241.78,20589
1.60091E+12,9/24/2020 2:00,ETH/USDT,323.28,326.44,322.72,323.33,75635.383,24522851.17,24117
1.60091E+12,9/24/2020 1:00,ETH/USDT,322.45,324.85,321.59,323.28,74561.878,24117920.25,29474
1.60091E+12,9/24/2020 0:00,ETH/USDT,320.64,323,316.37,322.45,159060.695,51004228.47,42329
1.6009E+12,9/23/2020 23:00,ETH/USDT,323.8,323.8,318.08,320.64,118298.287,37906952.82,33612
1.6009E+12,9/23/2020 22:00,ETH/USDT,322.19,323.98,320.5,323.79,89003.072,28688462.73,35756
1.60089E+12,9/23/2020 21:00,ETH/USDT,322.94,327.26,320.2,322.18,187460.874,60560289.85,46056
1.60089E+12,9/23/2020 20:00,ETH/USDT,327.49,329.02,312.36,322.99,373673.273,119912948.4,80065
1.60089E+12,9/23/2020 19:00,ETH/USDT,334.92,335.67,325.34,327.49,321074.363,105656899.6,74014
1.60088E+12,9/23/2020 18:00,ETH/USDT,337.83,338.17,334.77,334.92,87078.513,29284335.42,28405
1.60088E+12,9/23/2020 17:00,ETH/USDT,339.6,341.46,337.55,337.88,59029.726,20033104.18,20508
1.60088E+12,9/23/2020 16:00,ETH/USDT,338.49,340.2,337.7,339.59,48265.494,16364573.61,22922
1.60087E+12,9/23/2020 15:00,ETH/USDT,338.96,340,338,338.5,52851.87,17920019.27,23382
1.60087E+12,9/23/2020 14:00,ETH/USDT,341.06,341.38,338.54,338.96,96834.46,32890900.69,28013
1.60087E+12,9/23/2020 13:00,ETH/USDT,340.49,343.35,340.11,341.06,93202.707,31865312.3,30181
1.60086E+12,9/23/2020 12:00,ETH/USDT,338.45,342,337.27,340.49,109359.645,37186080.28,31164
1.60086E+12,9/23/2020 11:00,ETH/USDT,338.83,340.3,338.1,338.45,78221.098,26532658.02,23745
1.60086E+12,9/23/2020 10:00,ETH/USDT,338.72,339.29,337.27,338.83,64572.483,21829760.92,24436
1.60085E+12,9/23/2020 9:00,ETH/USDT,336.11,339.11,335.68,338.73,92989.039,31377820.32,28114
1.60085E+12,9/23/2020 8:00,ETH/USDT,335.59,337.21,334.07,336.11,73830.325,24790262.64,25531
1.60084E+12,9/23/2020 7:00,ETH/USDT,338.18,338.78,332.6,335.59,185415.447,62123482.05,41895
1.60084E+12,9/23/2020 6:00,ETH/USDT,340.32,340.66,337.2,338.18,89818.421,30423405.77,24489
1.60084E+12,9/23/2020 5:00,ETH/USDT,339.88,341.64,338.13,340.32,73899.298,25147902.27,19537
1.60083E+12,9/23/2020 4:00,ETH/USDT,340.92,341.5,338.51,339.87,73805.224,25092669.24,21703
1.60083E+12,9/23/2020 3:00,ETH/USDT,343.43,343.43,340.61,340.92,57137.589,19523096.98,20000
1.60083E+12,9/23/2020 2:00,ETH/USDT,343.4,344.6,342.53,343.43,41481.149,14241470.64,17009
1.60082E+12,9/23/2020 1:00,ETH/USDT,342.45,343.64,342.15,343.4,24398.798,8365957.1,15917
1.60082E+12,9/23/2020 0:00,ETH/USDT,344.05,344.37,342.01,342.45,55786.01,19138593.39,19318
1.60082E+12,9/22/2020 23:00,ETH/USDT,343.22,344.17,342.05,344.06,47411.36,16271575.48,16594
1.60081E+12,9/22/2020 22:00,ETH/USDT,346.2,346.5,342.61,343.27,84528.953,29099133.55,22857
1.60081E+12,9/22/2020 21:00,ETH/USDT,344.39,346.75,340.2,346.2,106563.736,36689196.7,29473
1.6008E+12,9/22/2020 20:00,ETH/USDT,343.43,345.3,342.71,344.39,65982.646,22717101.83,20620
1.6008E+12,9/22/2020 19:00,ETH/USDT,342.93,343.8,341.81,343.46,36821.802,12615892.17,17369
1.6008E+12,9/22/2020 18:00,ETH/USDT,343.54,344.35,342,342.93,62649.159,21504394.33,23320
1.60079E+12,9/22/2020 17:00,ETH/USDT,340.77,343.79,340.43,343.53,63580.72,21758215.38,23795
1.60079E+12,9/22/2020 16:00,ETH/USDT,341.03,343,340.29,340.81,73529.3,25128130.41,24697
1.60079E+12,9/22/2020 15:00,ETH/USDT,339.06,342.45,338.06,341.03,115753.481,39411570.83,29442
1.60078E+12,9/22/2020 14:00,ETH/USDT,340.72,343.3,339.06,339.06,83238.482,28410506.28,26679
1.60078E+12,9/22/2020 13:00,ETH/USDT,341.87,344.4,340.31,340.72,114310.112,39169794.91,29889
1.60078E+12,9/22/2020 12:00,ETH/USDT,339.34,342.48,336.3,341.85,115759.636,39328458.08,30732
1.60077E+12,9/22/2020 11:00,ETH/USDT,340.86,342.34,338.7,339.33,73866.921,25174495.86,22596
1.60077E+12,9/22/2020 10:00,ETH/USDT,339.9,342.02,339.01,340.86,70146.699,23910566.56,24348
1.60077E+12,9/22/2020 9:00,ETH/USDT,342.04,342.87,339.5,339.87,88960.855,30333796.19,25814
1.60076E+12,9/22/2020 8:00,ETH/USDT,335.91,342.29,335.89,342.01,137947.558,46852799.87,33435
1.60076E+12,9/22/2020 7:00,ETH/USDT,341.87,343.46,335.27,335.93,161174.598,54504204.4,42416
1.60075E+12,9/22/2020 6:00,ETH/USDT,343.74,346.43,341,341.86,110720.792,37993193.61,28526
1.60075E+12,9/22/2020 5:00,ETH/USDT,343.99,345.29,342.89,343.75,53240.479,18326068.14,18856
1.60075E+12,9/22/2020 4:00,ETH/USDT,343.14,346.69,343.13,343.95,79982.655,27562001.02,21543
1.60074E+12,9/22/2020 3:00,ETH/USDT,344.69,345.45,341.63,343.14,66531.101,22848604.5,20872
1.60074E+12,9/22/2020 2:00,ETH/USDT,342.01,344.7,341.25,344.68,64981.373,22266644.56,21044
1.60074E+12,9/22/2020 1:00,ETH/USDT,342.36,343.43,340,342.01,81171.018,27717062.93,22838
1.60073E+12,9/22/2020 0:00,ETH/USDT,340.19,345.11,337.33,342.35,146888.516,50212580.87,39248
1.60073E+12,9/21/2020 23:00,ETH/USDT,344.11,344.96,339.45,340.19,97228.669,33314099.42,28765
1.60073E+12,9/21/2020 22:00,ETH/USDT,347.86,347.96,343.73,344.11,75915.62,26257651.47,19363
1.60072E+12,9/21/2020 21:00,ETH/USDT,345.71,349,345.25,347.86,44633.564,15487212.03,17749
1.60072E+12,9/21/2020 20:00,ETH/USDT,345.13,349,344.23,345.72,108983.003,37836620.69,28966
1.60071E+12,9/21/2020 19:00,ETH/USDT,342.34,345.85,342,345.13,107226.027,36916070.57,30455
1.60071E+12,9/21/2020 18:00,ETH/USDT,340.76,342.39,338.52,342.35,71384.655,24298144.58,25132
1.60071E+12,9/21/2020 17:00,ETH/USDT,339.1,343.5,338.08,340.75,92912.676,31695741.38,28824
1.6007E+12,9/21/2020 16:00,ETH/USDT,339.85,343.1,335.9,339.09,175455.302,59619687.6,48666
1.6007E+12,9/21/2020 15:00,ETH/USDT,337.92,341.33,336.28,339.85,187001.868,63333216.8,48332
1.6007E+12,9/21/2020 14:00,ETH/USDT,345.35,346.36,330.66,337.92,426195.603,143960834.5,95076
1.60069E+12,9/21/2020 13:00,ETH/USDT,344.87,349.47,344.17,345.35,197280.656,68438567.16,48449
